subject_id,provider,model,sequence_id,trial_order,email_id,bias,author,legitimacy,action,hit,saliency_strings,saliency_vector,raw_response
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,11,601,scarcity,llm,phishing,Mark as Spam,0,"{""Subject: URGENT: Claim Your Premium Wellness Package Before 5:00 PM"": ""Uses urgent language and a deadline, a common phishing tactic."", ""URGENT: Claim Your Premium Wellness Package\nLimited Availability - Deadline: 5:00 PM Today!"": ""Reinforces extreme urgency and scarcity, pressuring the recipient to act without careful consideration."", ""Action Required: Due to budget allocations, we only have 50 premium wellness packages available for this initial rollout. These will be distributed strictly on a first-come, first-served basis."": ""Creates a false sense of limited opportunity to induce immediate action."", ""Download Claim Form [-> http://generic-wellness.portal.com/wellness-claim-form.pdf]"": ""The embedded link's domain 'generic-wellness.portal.com' does not match the sender's domain 'maplewoodmedia.com', which is a strong indicator of a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Subject: URGENT: Claim Your Premium Wellness Package Before 5:00 PM"": ""Uses urgent language and a deadline, a common phishing tactic."",
    ""URGENT: Claim Your Premium Wellness Package\nLimited Availability - Deadline: 5:00 PM Today!"": ""Reinforces extreme urgency and scarcity, pressuring the recipient to act without careful consideration."",
    ""Action Required: Due to budget allocations, we only have 50 premium wellness packages available for this initial rollout. These will be distributed strictly on a first-come, first-served basis."": ""Creates a false sense of limited opportunity to induce immediate action."",
    ""Download Claim Form [-> http://generic-wellness.portal.com/wellness-claim-form.pdf]"": ""The embedded link's domain 'generic-wellness.portal.com' does not match the sender's domain 'maplewoodmedia.com', which is a strong indicator of a phishing attempt.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,12,380,overconfidence,human,phishing,Mark as Spam,0,"{""From: Walmart Talent Acquisition <careers@wa1mart.com>"": ""The sender's domain 'wa1mart.com' is a misspelling of 'walmart.com', a common phishing tactic."", ""Subject: Update on your Walmart job application"": ""Aims to trick recipients who may have applied to Walmart or to create a false sense of opportunity."", ""We were, quite frankly, impressed by your numerous skills"": ""Uses flattering language to lower the recipient's guard."", ""Part 1 [-> http://wa1mart/rewards/coupons]"": ""The embedded link's domain 'wa1mart' matches the suspicious sender domain, and the path '/rewards/coupons' is inconsistent with a job application portal, indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Walmart Talent Acquisition <careers@wa1mart.com>"": ""The sender's domain 'wa1mart.com' is a misspelling of 'walmart.com', a common phishing tactic."",
    ""Subject: Update on your Walmart job application"": ""Aims to trick recipients who may have applied to Walmart or to create a false sense of opportunity."",
    ""We were, quite frankly, impressed by your numerous skills"": ""Uses flattering language to lower the recipient's guard."",
    ""Part 1 [-> http://wa1mart/rewards/coupons]"": ""The embedded link's domain 'wa1mart' matches the suspicious sender domain, and the path '/rewards/coupons' is inconsistent with a job application portal, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,13,72,familiarity,human,phishing,Mark as Spam,0,"{""From: David Miller <david.miller.1975@chase.security.net>"": ""The sender's domain 'chase.security.net' is suspicious and not the official 'chase.com'."", ""Subject: Catching up / house update"": ""A deceptive subject line that attempts to appear personal."", ""Hi Cousin!"": ""A social engineering tactic to establish a false sense of familiarity."", ""I can also get you a percentage off from a friend referral deal!"": ""Offers an unsolicited financial benefit, a common phishing lure."", ""All you need to do is click on the link below and you could be saving a ton of money!"": ""Pressures the recipient to click a link with the promise of financial gain."", ""https://chaseonline.com/promotional/30YearJumbo/qualification.aspx\n [-> http://Chase.Banking.Security.com]"": ""The displayed link text is deceptive, masking a suspicious and non-official Chase domain 'Chase.Banking.Security.com', a clear sign of phishing."", ""Ciao, Rosie"": ""The closing name 'Rosie' is inconsistent with the sender's name 'David Miller', indicating a lack of authenticity.""}","[1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: David Miller <david.miller.1975@chase.security.net>"": ""The sender's domain 'chase.security.net' is suspicious and not the official 'chase.com'."",
    ""Subject: Catching up / house update"": ""A deceptive subject line that attempts to appear personal."",
    ""Hi Cousin!"": ""A social engineering tactic to establish a false sense of familiarity."",
    ""I can also get you a percentage off from a friend referral deal!"": ""Offers an unsolicited financial benefit, a common phishing lure."",
    ""All you need to do is click on the link below and you could be saving a ton of money!"": ""Pressures the recipient to click a link with the promise of financial gain."",
    ""https://chaseonline.com/promotional/30YearJumbo/qualification.aspx\n [-> http://Chase.Banking.Security.com]"": ""The displayed link text is deceptive, masking a suspicious and non-official Chase domain 'Chase.Banking.Security.com', a clear sign of phishing."",
    ""Ciao, Rosie"": ""The closing name 'Rosie' is inconsistent with the sender's name 'David Miller', indicating a lack of authenticity.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,14,812,anchoring,human,ham,Click Link,0,"{""From: Escape The Room Pittsburgh <pittsburgh@escapetheroom.com>"": ""Identifies the sender as a legitimate entertainment business."", ""Subject: A unique date night idea for Valentine's Day"": ""Clearly states the promotional nature and topic of the email."", ""Add An Escape To Date Night This Year"": ""Highlights the main offer and purpose of the email."", ""Booking a room with Escape the Room is the perfect addition to Valentine's Day"": ""Explains the benefit and relevance of the offer."", ""BOOK NOW [-> https://www.escapetheroom.com]"": ""Direct call to action to book, with a legitimate URL matching the sender's domain.""}","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Escape The Room Pittsburgh <pittsburgh@escapetheroom.com>"": ""Identifies the sender as a legitimate entertainment business."",
    ""Subject: A unique date night idea for Valentine's Day"": ""Clearly states the promotional nature and topic of the email."",
    ""Add An Escape To Date Night This Year"": ""Highlights the main offer and purpose of the email."",
    ""Booking a room with Escape the Room is the perfect addition to Valentine's Day"": ""Explains the benefit and relevance of the offer."",
    ""BOOK NOW [-> https://www.escapetheroom.com]"": ""Direct call to action to book, with a legitimate URL matching the sender's domain.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,15,722,overconfidence,llm,phishing,Mark as Spam,0,"{""our security systems just detected an unauthorized login attempt on your student portal from an unrecognized overseas IP address."": ""Creates a false sense of security breach to induce panic."", ""Immediate action required: Your university account, email, and campus Wi-Fi access will be locked in exactly 30 minutes to prevent further data compromise."": ""Uses extreme urgency and threatens severe consequences (account lockout) to pressure immediate action."", ""You must verify your identity right now to stop this security lockdown and secure your tuition funds."": ""Reinforces urgency and adds a financial threat, common in phishing scams."", ""Log in now to secure your account\n [-> http://state-university-secure-portal-auth.com]"": ""The embedded link's domain 'state-university-secure-portal-auth.com' does not match the legitimate 'stateu.edu' domain, a clear sign of a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""our security systems just detected an unauthorized login attempt on your student portal from an unrecognized overseas IP address."": ""Creates a false sense of security breach to induce panic."",
    ""Immediate action required: Your university account, email, and campus Wi-Fi access will be locked in exactly 30 minutes to prevent further data compromise."": ""Uses extreme urgency and threatens severe consequences (account lockout) to pressure immediate action."",
    ""You must verify your identity right now to stop this security lockdown and secure your tuition funds."": ""Reinforces urgency and adds a financial threat, common in phishing scams."",
    ""Log in now to secure your account\n [-> http://state-university-secure-portal-auth.com]"": ""The embedded link's domain 'state-university-secure-portal-auth.com' does not match the legitimate 'stateu.edu' domain, a clear sign of a phishing attempt.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,16,666,urgency,llm,phishing,Mark as Spam,0,"{""From: Dr. Robert Vance <vance.r@iu.edu>"": ""While the sender's email appears legitimate, the deceptive link and urgent tone contradict its authenticity."", ""Official Notice: This is a mandatory compliance request from the University Registrar. Failure to verify your student profile by Friday at 5:00 PM EST will result in an immediate administrative hold on your Canvas account and course registration."": ""Creates a false sense of urgency and threatens severe consequences, a common phishing tactic."", ""Download Verification Form [-> https://universityofindiana.url.com/Student_Verification_Form.pdf]"": ""The embedded link's domain 'universityofindiana.url.com' is suspicious and does not match the legitimate 'iu.edu' domain, indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Dr. Robert Vance <vance.r@iu.edu>"": ""While the sender's email appears legitimate, the deceptive link and urgent tone contradict its authenticity."",
    ""Official Notice: This is a mandatory compliance request from the University Registrar. Failure to verify your student profile by Friday at 5:00 PM EST will result in an immediate administrative hold on your Canvas account and course registration."": ""Creates a false sense of urgency and threatens severe consequences, a common phishing tactic."",
    ""Download Verification Form [-> https://universityofindiana.url.com/Student_Verification_Form.pdf]"": ""The embedded link's domain 'universityofindiana.url.com' is suspicious and does not match the legitimate 'iu.edu' domain, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,17,736,urgency,human,phishing,Mark as Spam,0,"{""From: Mike Smith <m.smith@invites.com>"": ""The sender's domain 'invites.com' is generic and suspicious, especially when combined with other factors."", ""You're Invited! (But act fast...)"": ""Creates a false sense of urgency, a common phishing tactic."", ""Dear Colleague,"": ""Generic greeting, which is suspicious for an internal company event invitation."", ""Click here to register\n [-> http://invitees.com]"": ""The embedded link's domain 'invitees.com' is subtly different from the sender's domain 'invites.com', a common phishing technique."", ""Jane Austin"": ""The closing name 'Jane Austin' is inconsistent with the sender's name 'Mike Smith', indicating a lack of authenticity.""}","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Mike Smith <m.smith@invites.com>"": ""The sender's domain 'invites.com' is generic and suspicious, especially when combined with other factors."",
    ""You're Invited! (But act fast...)"": ""Creates a false sense of urgency, a common phishing tactic."",
    ""Dear Colleague,"": ""Generic greeting, which is suspicious for an internal company event invitation."",
    ""Click here to register\n [-> http://invitees.com]"": ""The embedded link's domain 'invitees.com' is subtly different from the sender's domain 'invites.com', a common phishing technique."",
    ""Jane Austin"": ""The closing name 'Jane Austin' is inconsistent with the sender's name 'Mike Smith', indicating a lack of authenticity.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,18,944,authority,human,ham,Click Link,0,"{""From: Job Alerts Hub <noreply@jobalertshub.com>"": ""Identifies the sender as a legitimate job alert service."", ""Subject: Accenture Associate Walk-in 2022 - Job Notification"": ""Clearly states the purpose of the email as a job notification."", ""Accenture walk-in IT jobs Associate post Notification & Eligibility."": ""Describes the job opportunity being advertised."", ""Click Here to Apply & View More Details >> [-> http://jobalertshub.com]"": ""Direct call to action to view job details, with a legitimate URL matching the sender's domain.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Job Alerts Hub <noreply@jobalertshub.com>"": ""Identifies the sender as a legitimate job alert service."",
    ""Subject: Accenture Associate Walk-in 2022 - Job Notification"": ""Clearly states the purpose of the email as a job notification."",
    ""Accenture walk-in IT jobs Associate post Notification & Eligibility."": ""Describes the job opportunity being advertised."",
    ""Click Here to Apply & View More Details >> [-> http://jobalertshub.com]"": ""Direct call to action to view job details, with a legitimate URL matching the sender's domain.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,19,964,anchoring,human,ham,Click Link,0,"{""From: Dropbox <no-reply@dropboxmail.com>"": ""Identifies the sender as a legitimate service."", ""Subject: Jacob invited you to check out Dropbox"": ""Indicates a personal invitation to use the service."", ""Jacob (jacob14@gmail.com) thinks you should use Dropbox!"": ""Highlights a personal referral from a known contact."", ""you'll get an extra 500 MB added to your 2 GB of free space."": ""Offers a clear incentive for accepting the invitation."", ""Accept invite [-> https://www.dropbox.com/referrals/AADuX582bAET]"": ""Direct call to action with a legitimate Dropbox URL, confirming the safety of the link.""}","[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Dropbox <no-reply@dropboxmail.com>"": ""Identifies the sender as a legitimate service."",
    ""Subject: Jacob invited you to check out Dropbox"": ""Indicates a personal invitation to use the service."",
    ""Jacob (jacob14@gmail.com) thinks you should use Dropbox!"": ""Highlights a personal referral from a known contact."",
    ""you'll get an extra 500 MB added to your 2 GB of free space."": ""Offers a clear incentive for accepting the invitation."",
    ""Accept invite [-> https://www.dropbox.com/referrals/AADuX582bAET]"": ""Direct call to action with a legitimate Dropbox URL, confirming the safety of the link.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,20,619,conformity,human,phishing,Mark as Spam,0,"{""From: Class Mate Finder <notifications@classmate.finderz.com>"": ""The sender's domain 'finderz.com' is slightly suspicious, and the link confirms it's a phishing attempt."", ""Recent activity on your Class Mate Finder profile - See who's checking you out!"": ""Creates curiosity and a false sense of social interaction, a common phishing tactic."", ""Jason from your high school class and a couple others have been checking out your profile."": ""Attempts to personalize the lure and create urgency to see who viewed the profile."", ""Login Today\n [-> http://www.classmate.finderz.com.com]"": ""The embedded link's domain 'classmate.finderz.com.com' is highly suspicious due to the repeated '.com', indicating a phishing attempt.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Class Mate Finder <notifications@classmate.finderz.com>"": ""The sender's domain 'finderz.com' is slightly suspicious, and the link confirms it's a phishing attempt."",
    ""Recent activity on your Class Mate Finder profile - See who's checking you out!"": ""Creates curiosity and a false sense of social interaction, a common phishing tactic."",
    ""Jason from your high school class and a couple others have been checking out your profile."": ""Attempts to personalize the lure and create urgency to see who viewed the profile."",
    ""Login Today\n [-> http://www.classmate.finderz.com.com]"": ""The embedded link's domain 'classmate.finderz.com.com' is highly suspicious due to the repeated '.com', indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq3-001,gemini,gemini-2.5-flash,3,21,686,familiarity,llm,phishing,Mark as Spam,0,"{""From: ExampleCorp Rewards <rewards@examplecorp.cs.com>"": ""The sender's domain 'examplecorp.cs.com' is suspicious and not a typical corporate domain."", ""You have been randomly selected as one of only 15 shoppers in your zip code to receive an exclusive early-access pass to our VIP Clearance event, which includes a complimentary $50 digital voucher."": ""Offers an unsolicited reward, a common phishing tactic."", ""Action Required: We are distributing a strictly limited number of these vouchers today. There are only 3 spots left to secure your bonus, and this link will expire in exactly 30 minutes."": ""Creates extreme urgency and scarcity, pressuring the recipient to act immediately without thinking."", ""Claim Your Reward Now\n [-> http://example.com/secure-voucher]"": ""The embedded link's domain 'example.com' is generic and does not match the supposed company, indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: ExampleCorp Rewards <rewards@examplecorp.cs.com>"": ""The sender's domain 'examplecorp.cs.com' is suspicious and not a typical corporate domain."",
    ""You have been randomly selected as one of only 15 shoppers in your zip code to receive an exclusive early-access pass to our VIP Clearance event, which includes a complimentary $50 digital voucher."": ""Offers an unsolicited reward, a common phishing tactic."",
    ""Action Required: We are distributing a strictly limited number of these vouchers today. There are only 3 spots left to secure your bonus, and this link will expire in exactly 30 minutes."": ""Creates extreme urgency and scarcity, pressuring the recipient to act immediately without thinking."",
    ""Claim Your Reward Now\n [-> http://example.com/secure-voucher]"": ""The embedded link's domain 'example.com' is generic and does not match the supposed company, indicating a phishing attempt.""
  }
}"
