subject_id,provider,model,sequence_id,trial_order,email_id,bias,author,legitimacy,action,hit,saliency_strings,saliency_vector,raw_response
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,11,1380,familiarity,human,ham,Click Link,0,"{""From: Alison Cabrera, Esq. <alison.cabrera@lawandidentitytheft.com>"": ""Legitimate sender email and domain for a law firm specializing in identity theft."", ""Subject: Legal Advisory: Identity Theft Prevention Awareness"": ""Clear and professional subject indicating an informational advisory."", ""Official Legal Advisory from Cabrera Law Firm"": ""Establishes the official and legitimate nature of the communication."", ""If you have been a victim of identity theft, or if you would like to know how to put an end to it, please visit our webpage [-> http://www.lawandidentitytheft.com/info/]"": ""Clearly states the purpose of the email and provides a link to relevant information."", ""Access Identity Theft Resources [-> http://www.lawandidentitytheft.com/info/]"": ""The call to action is to access resources, and the link uses the legitimate 'lawandidentitytheft.com' domain, indicating it's safe to click for information.""}","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""From: Alison Cabrera, Esq. <alison.cabrera@lawandidentitytheft.com>"": ""Legitimate sender email and domain for a law firm specializing in identity theft."",
    ""Subject: Legal Advisory: Identity Theft Prevention Awareness"": ""Clear and professional subject indicating an informational advisory."",
    ""Official Legal Advisory from Cabrera Law Firm"": ""Establishes the official and legitimate nature of the communication."",
    ""If you have been a victim of identity theft, or if you would like to know how to put an end to it, please visit our webpage [-> http://www.lawandidentitytheft.com/info/]"": ""Clearly states the purpose of the email and provides a link to relevant information."",
    ""Access Identity Theft Resources [-> http://www.lawandidentitytheft.com/info/]"": ""The call to action is to access resources, and the link uses the legitimate 'lawandidentitytheft.com' domain, indicating it's safe to click for information.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,12,56,anchoring,human,phishing,Mark as Spam,0,"{""From: Employee Benefits <rewards-admin@global-tech-solutions.net>"": ""The sender's domain 'global-tech-solutions.net' does not match the 'PayPal Company' mentioned in the email, which is a strong indicator of a scam."", ""PayPal Company"": ""The email claims to be from PayPal, but the sender's domain is different."", ""Reminder: PayPal Reward Account Up For Grabs"": ""Promises an unsolicited reward, a common phishing tactic."", ""Action is required in the next 24 hours"": ""Creates a false sense of urgency to pressure the recipient into acting quickly."", ""Login attempt from unknown device."": ""A classic phishing tactic to create alarm and prompt immediate action."", ""Click on the link paypal.com/98tgbni87uy [-> http://www.paypool.com/98tgbni87uy]"": ""The displayed link text 'paypal.com' is deceptive, as the actual hyperlink points to 'paypool.com', which is not a legitimate PayPal domain, indicating a phishing attempt.""}","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Employee Benefits <rewards-admin@global-tech-solutions.net>"": ""The sender's domain 'global-tech-solutions.net' does not match the 'PayPal Company' mentioned in the email, which is a strong indicator of a scam."",
    ""PayPal Company"": ""The email claims to be from PayPal, but the sender's domain is different."",
    ""Reminder: PayPal Reward Account Up For Grabs"": ""Promises an unsolicited reward, a common phishing tactic."",
    ""Action is required in the next 24 hours"": ""Creates a false sense of urgency to pressure the recipient into acting quickly."",
    ""Login attempt from unknown device."": ""A classic phishing tactic to create alarm and prompt immediate action."",
    ""Click on the link paypal.com/98tgbni87uy [-> http://www.paypool.com/98tgbni87uy]"": ""The displayed link text 'paypal.com' is deceptive, as the actual hyperlink points to 'paypool.com', which is not a legitimate PayPal domain, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,13,992,urgency,human,ham,Mark as Spam,0,"{""From: Poloniex <noreply@poloniex.com>"": ""While the sender domain appears legitimate, the content of the email is highly suspicious."", ""Please download the attached secure authentication file to complete your login."": ""Authentication codes are typically entered directly, not downloaded as files, which is a major red flag."", ""Download Authentication File [-> https://www.poloniex.com/attachement.pdf]"": ""The instruction to download a '.pdf' file for an authentication code is highly unusual and suspicious, often a tactic for delivering malware or phishing.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Poloniex <noreply@poloniex.com>"": ""While the sender domain appears legitimate, the content of the email is highly suspicious."",
    ""Please download the attached secure authentication file to complete your login."": ""Authentication codes are typically entered directly, not downloaded as files, which is a major red flag."",
    ""Download Authentication File [-> https://www.poloniex.com/attachement.pdf]"": ""The instruction to download a '.pdf' file for an authentication code is highly unusual and suspicious, often a tactic for delivering malware or phishing.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,14,368,scarcity,human,phishing,Mark as Spam,0,"{""From: Groupon <deals@my.groupon.com>"": ""While the sender appears to be Groupon, the content and link are suspicious."", ""Only 24 hours left and we're quickly running out so don't miss this once in a lifetime opportunity!"": ""Creates extreme urgency and scarcity, a common phishing tactic."", ""It's so good we can't even mention it in this email but trust us you want to see this offer."": ""Vague and overly enticing language, designed to create curiosity without providing real details."", ""Click here to see the 2022 Deal of the year for a limited time only! [-> http://www.flooopon.com]"": ""The displayed link text implies Groupon, but the actual URL 'flooopon.com' is a clear misspelling and a deceptive domain, indicating a phishing attempt.""}","[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Groupon <deals@my.groupon.com>"": ""While the sender appears to be Groupon, the content and link are suspicious."",
    ""Only 24 hours left and we're quickly running out so don't miss this once in a lifetime opportunity!"": ""Creates extreme urgency and scarcity, a common phishing tactic."",
    ""It's so good we can't even mention it in this email but trust us you want to see this offer."": ""Vague and overly enticing language, designed to create curiosity without providing real details."",
    ""Click here to see the 2022 Deal of the year for a limited time only! [-> http://www.flooopon.com]"": ""The displayed link text implies Groupon, but the actual URL 'flooopon.com' is a clear misspelling and a deceptive domain, indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,15,561,familiarity,llm,phishing,Mark as Spam,0,"{""From: David Miller <admin@chase0nline.co>"": ""The sender's domain 'chase0nline.co' is a clear misspelling of 'chaseonline.com' or 'chase.com', indicating a phishing attempt."", ""ACTION REQUIRED: MANDATORY SECURITY AUDIT"": ""Uses high-pressure language and urgency, a common phishing tactic."", ""It's Sarah Jenkins from your local Chase branch. I usually let our automated systems handle these notices, but given your long-standing relationship with us, I wanted to reach out to you personally to make sure your account access isn't disrupted."": ""Attempts to personalize the message and create a false sense of trust and urgency, a social engineering tactic."", ""Please download the secure audit document below to confirm your SSN and account details so I can personally approve your audit and prevent the automated system from freezing your assets."": ""Banks do not ask for SSN or account details via email, especially with threats of freezing assets. This is a classic phishing attempt to steal sensitive information."", ""Download Audit Form [-> https://secure-chase-audit-portal.com/audit-form.pdf]"": ""The link domain 'secure-chase-audit-portal.com' is not a legitimate Chase domain, and the instruction to download a PDF for an audit form is suspicious, often used to deliver malware or a phishing page.""}","[1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: David Miller <admin@chase0nline.co>"": ""The sender's domain 'chase0nline.co' is a clear misspelling of 'chaseonline.com' or 'chase.com', indicating a phishing attempt."",
    ""ACTION REQUIRED: MANDATORY SECURITY AUDIT"": ""Uses high-pressure language and urgency, a common phishing tactic."",
    ""It's Sarah Jenkins from your local Chase branch. I usually let our automated systems handle these notices, but given your long-standing relationship with us, I wanted to reach out to you personally to make sure your account access isn't disrupted."": ""Attempts to personalize the message and create a false sense of trust and urgency, a social engineering tactic."",
    ""Please download the secure audit document below to confirm your SSN and account details so I can personally approve your audit and prevent the automated system from freezing your assets."": ""Banks do not ask for SSN or account details via email, especially with threats of freezing assets. This is a classic phishing attempt to steal sensitive information."",
    ""Download Audit Form [-> https://secure-chase-audit-portal.com/audit-form.pdf]"": ""The link domain 'secure-chase-audit-portal.com' is not a legitimate Chase domain, and the instruction to download a PDF for an audit form is suspicious, often used to deliver malware or a phishing page.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,16,1382,scarcity,llm,ham,Archive,0,"{""From: Jonathan Vance, CISO <jvance@lawandidentitytheft.com>"": ""Sender is a Chief Information Security Officer, indicating an official security communication."", ""Subject: Invitation: Advanced Identity Theft Prevention Masterclass"": ""Subject indicates a legitimate corporate training event."", ""To claim your seat and your software voucher, please navigate to the \""Security Training\"" tab on your internal HR Intranet dashboard."": ""Crucially, the email directs the recipient to an internal, secure portal for action, rather than asking them to click a link in the email, which is a strong indicator of legitimacy."", ""Legitimate corporate communications will never ask you to reply with your password, Social Security Number, or direct personal credentials via email. Always verify the source and utilize our secure internal portals for any data entry."": ""This explicit security reminder reinforces the legitimacy of the email and educates the recipient on safe practices, distinguishing it from phishing attempts.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Archive"",
  ""relevant_strings_dict"": {
    ""From: Jonathan Vance, CISO <jvance@lawandidentitytheft.com>"": ""Sender is a Chief Information Security Officer, indicating an official security communication."",
    ""Subject: Invitation: Advanced Identity Theft Prevention Masterclass"": ""Subject indicates a legitimate corporate training event."",
    ""To claim your seat and your software voucher, please navigate to the \""Security Training\"" tab on your internal HR Intranet dashboard."": ""Crucially, the email directs the recipient to an internal, secure portal for action, rather than asking them to click a link in the email, which is a strong indicator of legitimacy."",
    ""Legitimate corporate communications will never ask you to reply with your password, Social Security Number, or direct personal credentials via email. Always verify the source and utilize our secure internal portals for any data entry."": ""This explicit security reminder reinforces the legitimacy of the email and educates the recipient on safe practices, distinguishing it from phishing attempts.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,17,501,overconfidence,llm,phishing,Mark as Spam,0,"{""URGENT: Executive Directive - Portal Migration"": ""Uses high-pressure language and urgency, a common phishing tactic."", ""Per a direct, mandatory order from the Chief Executive Officer (CEO) and the IT Security Team, all employees must immediately validate their single sign-on credentials in the new system."": ""Attempts to convey authority and mandatory action, often used in phishing."", ""so your workstation access isn't automatically revoked tonight."": ""Threatens negative consequences to create urgency and fear."", ""https://companynetwork.com/auth/verify [-> http://www.companynetwork.authorization.com/login]"": ""The displayed URL is deceptive; the actual hyperlink points to a different, suspicious domain ('companynetwork.authorization.com'), which is a classic phishing technique."", ""Failure to comply with this IT Security Team directive by 5:00 PM will result in an immediate network lockout."": ""Creates extreme urgency and fear of immediate negative repercussions, a common phishing tactic.""}","[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""URGENT: Executive Directive - Portal Migration"": ""Uses high-pressure language and urgency, a common phishing tactic."",
    ""Per a direct, mandatory order from the Chief Executive Officer (CEO) and the IT Security Team, all employees must immediately validate their single sign-on credentials in the new system."": ""Attempts to convey authority and mandatory action, often used in phishing."",
    ""so your workstation access isn't automatically revoked tonight."": ""Threatens negative consequences to create urgency and fear."",
    ""https://companynetwork.com/auth/verify [-> http://www.companynetwork.authorization.com/login]"": ""The displayed URL is deceptive; the actual hyperlink points to a different, suspicious domain ('companynetwork.authorization.com'), which is a classic phishing technique."",
    ""Failure to comply with this IT Security Team directive by 5:00 PM will result in an immediate network lockout."": ""Creates extreme urgency and fear of immediate negative repercussions, a common phishing tactic.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,18,714,authority,llm,phishing,Mark as Spam,0,"{""From: IT Security & Compliance <itadmin@our-website.com>"": ""The sender's domain 'our-website.com' is generic and suspicious for an official IT department."", ""ACTION REQUIRED: Global IT Administration"": ""Uses high-pressure language and urgency, a common phishing tactic."", ""all unverified accounts will be subject to immediate network suspension at the end of the business day."": ""Threatens immediate negative consequences to pressure the recipient into acting quickly."", ""Confirm Your Status Here [-> http://not-our-website.com]"": ""The actual hyperlink points to 'not-our-website.com', which explicitly indicates a malicious or deceptive link, despite the displayed text."", ""http://standard-portal.our-website.com/auth/login [-> http://not-our-website.com]"": ""Another deceptive link where the displayed text suggests a legitimate portal, but the actual URL points to the suspicious 'not-our-website.com' domain.""}","[1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: IT Security & Compliance <itadmin@our-website.com>"": ""The sender's domain 'our-website.com' is generic and suspicious for an official IT department."",
    ""ACTION REQUIRED: Global IT Administration"": ""Uses high-pressure language and urgency, a common phishing tactic."",
    ""all unverified accounts will be subject to immediate network suspension at the end of the business day."": ""Threatens immediate negative consequences to pressure the recipient into acting quickly."",
    ""Confirm Your Status Here [-> http://not-our-website.com]"": ""The actual hyperlink points to 'not-our-website.com', which explicitly indicates a malicious or deceptive link, despite the displayed text."",
    ""http://standard-portal.our-website.com/auth/login [-> http://not-our-website.com]"": ""Another deceptive link where the displayed text suggests a legitimate portal, but the actual URL points to the suspicious 'not-our-website.com' domain.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,19,340,conformity,human,phishing,Mark as Spam,0,"{""From: Central State IT <student-services@indiana.edu>"": ""While the sender's domain 'indiana.edu' appears legitimate, the links within the email are deceptive."", ""URGENT: Mandatory Password Reset Due To Security Breach"": ""Uses high-pressure language and a fabricated crisis to induce panic and immediate action, a common phishing tactic."", ""Update Password [-> http://univ.indie.ana.com]"": ""The actual URL 'univ.indie.ana.com' is a clear misspelling and deceptive domain, not 'indiana.edu', indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: Central State IT <student-services@indiana.edu>"": ""While the sender's domain 'indiana.edu' appears legitimate, the links within the email are deceptive."",
    ""URGENT: Mandatory Password Reset Due To Security Breach"": ""Uses high-pressure language and a fabricated crisis to induce panic and immediate action, a common phishing tactic."",
    ""Update Password [-> http://univ.indie.ana.com]"": ""The actual URL 'univ.indie.ana.com' is a clear misspelling and deceptive domain, not 'indiana.edu', indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq1-001,gemini,gemini-2.5-flash,1,20,642,anchoring,llm,phishing,Mark as Spam,0,"{""From: ABC Cellphone Support <updates@abccellphone.com>"": ""While the sender's domain appears to match the company, the content and link are highly suspicious."", ""Action Required - Notice #84729: Our system shows that you have currently used 14.8 GB of your 15.0 GB monthly data limit. Once you exceed this limit, an automatic overage fee of $45.00 will be applied to your upcoming invoice."": ""Creates a false sense of urgency and threat of a financial penalty, a common phishing tactic."", ""Because you are a long-term customer, we are offering you a one-time courtesy to waive this pending $45.00 fee and upgrade your data capacity for free."": ""Offers an unsolicited, too-good-to-be-true deal to entice immediate action."", ""Download Fee Waiver Document [-> http://www.abccellphone.url.com/auth/account-verification]"": ""The actual hyperlink points to a suspicious domain 'abccellphone.url.com' which is not the legitimate company domain, indicating a phishing attempt to steal credentials.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""From: ABC Cellphone Support <updates@abccellphone.com>"": ""While the sender's domain appears to match the company, the content and link are highly suspicious."",
    ""Action Required - Notice #84729: Our system shows that you have currently used 14.8 GB of your 15.0 GB monthly data limit. Once you exceed this limit, an automatic overage fee of $45.00 will be applied to your upcoming invoice."": ""Creates a false sense of urgency and threat of a financial penalty, a common phishing tactic."",
    ""Because you are a long-term customer, we are offering you a one-time courtesy to waive this pending $45.00 fee and upgrade your data capacity for free."": ""Offers an unsolicited, too-good-to-be-true deal to entice immediate action."",
    ""Download Fee Waiver Document [-> http://www.abccellphone.url.com/auth/account-verification]"": ""The actual hyperlink points to a suspicious domain 'abccellphone.url.com' which is not the legitimate company domain, indicating a phishing attempt to steal credentials.""
  }
}"
