subject_id,provider,model,sequence_id,trial_order,email_id,bias,author,legitimacy,action,hit,saliency_strings,saliency_vector,raw_response
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,11,992,urgency,human,ham,Mark as Spam,0,"{""Your Poloniex Authentication Code"": ""Subject line creates a false sense of security-related urgency."", ""Time-Sensitive Security Notification"": ""Uses high-pressure language, common in phishing."", ""Please download the attached secure authentication file to complete your login."": ""Highly suspicious instruction; authentication codes are typically entered directly, not downloaded as files."", ""Download Authentication File [-> https://www.poloniex.com/attachement.pdf]"": ""The instruction to download a file, even from a seemingly legitimate domain, for authentication is a major red flag for malware or phishing."", ""For security reasons, this code and file will expire in 5 minutes."": ""Creates undue time pressure, a common phishing tactic.""}","[1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Your Poloniex Authentication Code"": ""Subject line creates a false sense of security-related urgency."",
    ""Time-Sensitive Security Notification"": ""Uses high-pressure language, common in phishing."",
    ""Please download the attached secure authentication file to complete your login."": ""Highly suspicious instruction; authentication codes are typically entered directly, not downloaded as files."",
    ""Download Authentication File [-> https://www.poloniex.com/attachement.pdf]"": ""The instruction to download a file, even from a seemingly legitimate domain, for authentication is a major red flag for malware or phishing."",
    ""For security reasons, this code and file will expire in 5 minutes."": ""Creates undue time pressure, a common phishing tactic.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,12,1270,overconfidence,llm,ham,Reply,0,"{""Sarah Jenkins <sjenkins@apexglobal.com>"": ""Identifies the sender as a Vice President, indicating an important work communication."", ""Coffee & Q3 Planning"": ""Clearly states the professional purpose of the email."", ""Hi Jordan Lee"": ""Personalized greeting, confirming the email is intended for the recipient."", ""I need to ensure your team's objectives are properly represented in my final report to the CEO."": ""Highlights the importance of the meeting for the recipient's team."", ""It would be wonderful to catch up over coffee this Thursday afternoon so we can review this together."": ""Proposes a meeting."", ""Please let me know what time works best for your schedule."": ""Explicitly requests a response to schedule the meeting.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Reply"",
  ""relevant_strings_dict"": {
    ""Sarah Jenkins <sjenkins@apexglobal.com>"": ""Identifies the sender as a Vice President, indicating an important work communication."",
    ""Coffee & Q3 Planning"": ""Clearly states the professional purpose of the email."",
    ""Hi Jordan Lee"": ""Personalized greeting, confirming the email is intended for the recipient."",
    ""I need to ensure your team's objectives are properly represented in my final report to the CEO."": ""Highlights the importance of the meeting for the recipient's team."",
    ""It would be wonderful to catch up over coffee this Thursday afternoon so we can review this together."": ""Proposes a meeting."",
    ""Please let me know what time works best for your schedule."": ""Explicitly requests a response to schedule the meeting.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,13,640,scarcity,human,phishing,Mark as Spam,0,"{""Dear Cell Phone User"": ""Generic greeting, often used in phishing attempts."", ""it is imperative to update your personal cellphone."": ""Creates a sense of urgency without clear justification."", ""For the inconvenience we will be drawing 5 lucky people to get one month free of cell phone service."": ""Offers an incentive, a common tactic in scams."", ""Make sure to update your phone by the 5th of February to enter in to the drawing."": ""Imposes a deadline, creating pressure."", ""ABC Cellphone Company - UPDATE PHONE NOW [-> http://www.abccellphone.links.com]"": ""The URL 'http://www.abccellphone.links.com' is suspicious and does not match the sender's domain 'abccellphone.com', indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Dear Cell Phone User"": ""Generic greeting, often used in phishing attempts."",
    ""it is imperative to update your personal cellphone."": ""Creates a sense of urgency without clear justification."",
    ""For the inconvenience we will be drawing 5 lucky people to get one month free of cell phone service."": ""Offers an incentive, a common tactic in scams."",
    ""Make sure to update your phone by the 5th of February to enter in to the drawing."": ""Imposes a deadline, creating pressure."",
    ""ABC Cellphone Company - UPDATE PHONE NOW [-> http://www.abccellphone.links.com]"": ""The URL 'http://www.abccellphone.links.com' is suspicious and does not match the sender's domain 'abccellphone.com', indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,14,619,conformity,human,phishing,Mark as Spam,0,"{""notifications@classmate.finderz.com"": ""Sender's domain is slightly off, raising suspicion."", ""Recent activity on your Class Mate Finder profile"": ""Subject line designed to create curiosity and urgency."", ""Jason from your high school class and a couple others have been checking out your profile."": ""Uses social engineering to entice the recipient to click."", ""Login Today [-> http://www.classmate.finderz.com.com]"": ""The URL is highly suspicious with '.com.com' at the end, indicating a likely phishing attempt.""}","[1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""notifications@classmate.finderz.com"": ""Sender's domain is slightly off, raising suspicion."",
    ""Recent activity on your Class Mate Finder profile"": ""Subject line designed to create curiosity and urgency."",
    ""Jason from your high school class and a couple others have been checking out your profile."": ""Uses social engineering to entice the recipient to click."",
    ""Login Today [-> http://www.classmate.finderz.com.com]"": ""The URL is highly suspicious with '.com.com' at the end, indicating a likely phishing attempt.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,15,96,anchoring,human,phishing,Click Link,1,"{""Chase Home Lending <homeloans@chase.com>"": ""Identifies the sender as a legitimate Chase department."", ""URGENT: Lock in your 1.05% Jumbo Loan Rate Immediately"": ""Highlights a time-sensitive and attractive financial offer."", ""JP Morgan Chase Bank is offering a brand new 30 Year Fixed Term Jumbo Loan with rates starting from 1.05%"": ""Details the specific financial product and rate being offered."", ""Check Now [-> https://chaseonline.com/promotional/30YearJumbo/qualification.aspx]"": ""The call to action with a legitimate Chase domain for checking qualifications.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""Chase Home Lending <homeloans@chase.com>"": ""Identifies the sender as a legitimate Chase department."",
    ""URGENT: Lock in your 1.05% Jumbo Loan Rate Immediately"": ""Highlights a time-sensitive and attractive financial offer."",
    ""JP Morgan Chase Bank is offering a brand new 30 Year Fixed Term Jumbo Loan with rates starting from 1.05%"": ""Details the specific financial product and rate being offered."",
    ""Check Now [-> https://chaseonline.com/promotional/30YearJumbo/qualification.aspx]"": ""The call to action with a legitimate Chase domain for checking qualifications.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,16,952,conformity,human,ham,Click Link,0,"{""Secarmour Security <webinars@secarmour.com>"": ""Identifies the sender as a legitimate security company."", ""Invitation: January Wisdom Insiders Meeting"": ""Clearly states the purpose of the email as an invitation to an event."", ""Deep Dive: 2023 State of the Security Report"": ""Describes the topic of the meeting, which is relevant to the sender's business."", ""Register Now [-> http://secarmour.com/registration]"": ""The direct call to action to sign up for the event, with a legitimate-looking URL.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Click Link"",
  ""relevant_strings_dict"": {
    ""Secarmour Security <webinars@secarmour.com>"": ""Identifies the sender as a legitimate security company."",
    ""Invitation: January Wisdom Insiders Meeting"": ""Clearly states the purpose of the email as an invitation to an event."",
    ""Deep Dive: 2023 State of the Security Report"": ""Describes the topic of the meeting, which is relevant to the sender's business."",
    ""Register Now [-> http://secarmour.com/registration]"": ""The direct call to action to sign up for the event, with a legitimate-looking URL.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,17,593,scarcity,llm,phishing,Mark as Spam,0,"{""URGENT: Mandatory Security Verification - Account Restriction Pending"": ""Subject line uses high pressure and threats, common in phishing."", ""Dear Subscriber"": ""Generic greeting, not personalized."", ""only 14 verification slots remaining for today. If you do not claim one of these final spots within the next 45 minutes, your account access will be temporarily restricted"": ""Creates artificial scarcity and extreme time pressure, a common phishing tactic."", ""Claim Your Verification Spot Now [-> https://www.adifferentcheckingcompany.com/urgent-compliance-update]"": ""The actual URL 'adifferentcheckingcompany.com' does not match the sender's domain 'acheckingcompany.com', indicating a phishing attempt.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""URGENT: Mandatory Security Verification - Account Restriction Pending"": ""Subject line uses high pressure and threats, common in phishing."",
    ""Dear Subscriber"": ""Generic greeting, not personalized."",
    ""only 14 verification slots remaining for today. If you do not claim one of these final spots within the next 45 minutes, your account access will be temporarily restricted"": ""Creates artificial scarcity and extreme time pressure, a common phishing tactic."",
    ""Claim Your Verification Spot Now [-> https://www.adifferentcheckingcompany.com/urgent-compliance-update]"": ""The actual URL 'adifferentcheckingcompany.com' does not match the sender's domain 'acheckingcompany.com', indicating a phishing attempt.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,18,1190,overconfidence,llm,ham,Archive,0,"{""Change Security Team <security@change.org>"": ""Identifies the sender as a legitimate security team."", ""Routine Account Privacy Notice"": ""Indicates the informational and non-urgent nature of the email."", ""Important Information Regarding Your Account Privacy"": ""Highlights the content as important for future reference."", ""No immediate action is required on your part."": ""Explicitly states that no immediate action is needed, making archiving appropriate.""}","[0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{
  ""action"": ""Archive"",
  ""relevant_strings_dict"": {
    ""Change Security Team <security@change.org>"": ""Identifies the sender as a legitimate security team."",
    ""Routine Account Privacy Notice"": ""Indicates the informational and non-urgent nature of the email."",
    ""Important Information Regarding Your Account Privacy"": ""Highlights the content as important for future reference."",
    ""No immediate action is required on your part."": ""Explicitly states that no immediate action is needed, making archiving appropriate.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,19,1382,scarcity,llm,ham,Mark as Spam,0,"{""Jonathan Vance, CISO <jvance@lawandidentitytheft.com>"": ""The sender's domain is highly suspicious and not typical for an internal CISO."", ""Dear Employees"": ""Generic greeting, not personalized for an internal communication."", ""only have 12 seats remaining for this quarter. Additionally, the next 5 employees to register will receive a complimentary, fully-funded 1-year premium license"": ""Creates artificial urgency and offers an incentive, common phishing tactics."", ""Legitimate corporate communications will never ask you to reply with your password, Social Security Number, or direct personal credentials via email. Always verify the source and utilize our secure internal portals for any data entry."": ""While seemingly good advice, its inclusion in an email with other phishing indicators (like the sender domain and urgency) is a common tactic to appear legitimate, making the email more suspicious.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Jonathan Vance, CISO <jvance@lawandidentitytheft.com>"": ""The sender's domain is highly suspicious and not typical for an internal CISO."",
    ""Dear Employees"": ""Generic greeting, not personalized for an internal communication."",
    ""only have 12 seats remaining for this quarter. Additionally, the next 5 employees to register will receive a complimentary, fully-funded 1-year premium license"": ""Creates artificial urgency and offers an incentive, common phishing tactics."",
    ""Legitimate corporate communications will never ask you to reply with your password, Social Security Number, or direct personal credentials via email. Always verify the source and utilize our secure internal portals for any data entry."": ""While seemingly good advice, its inclusion in an email with other phishing indicators (like the sender domain and urgency) is a common tactic to appear legitimate, making the email more suspicious.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,20,1380,familiarity,human,ham,Mark as Spam,0,"{""Alison Cabrera, Esq. <alison.cabrera@lawandidentitytheft.com>"": ""The sender's domain was previously associated with a phishing attempt (Email 19), making this email highly suspicious."", ""Legal Advisory: Identity Theft Prevention Awareness"": ""Subject line attempts to appear legitimate but is from a suspicious source."", ""http://www.lawandidentitytheft.com/info/"": ""The link uses the same suspicious domain as the previous phishing email, indicating a potential risk."", ""This is an official communication authorized by your organization's compliance department."": ""This statement attempts to lend legitimacy but is from a suspicious source, further raising red flags.""}","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""Alison Cabrera, Esq. <alison.cabrera@lawandidentitytheft.com>"": ""The sender's domain was previously associated with a phishing attempt (Email 19), making this email highly suspicious."",
    ""Legal Advisory: Identity Theft Prevention Awareness"": ""Subject line attempts to appear legitimate but is from a suspicious source."",
    ""http://www.lawandidentitytheft.com/info/"": ""The link uses the same suspicious domain as the previous phishing email, indicating a potential risk."",
    ""This is an official communication authorized by your organization's compliance department."": ""This statement attempts to lend legitimacy but is from a suspicious source, further raising red flags.""
  }
}"
llm-gemini-25flash-seq4-001,gemini,gemini-2.5-flash,4,21,621,conformity,llm,phishing,Mark as Spam,0,"{""alumni.relations@classmates.com"": ""Suspicious sender domain for an official university communication."", ""Official Notice: Mandatory Directory Verification Required"": ""Uses high-pressure language and false authority."", ""Dear Alumni"": ""Generic greeting, not personalized."", ""a few of your former classmates have recently tagged you in archived graduation photos."": ""Social engineering tactic to entice clicks."", ""Download Directory Update & Photos [-> http://www.<alumni.relations.classmates.alumni.com/Alumni_Directory_Update.zip]"": ""Highly suspicious and malformed URL, points to a .zip file, indicating a potential phishing or malware attempt."", ""Failure to comply with this official security request within 24 hours will result in the permanent deletion of your directory record and the immediate revocation of your university email forwarding privileges."": ""Threatens severe, immediate consequences, a common phishing tactic.""}","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","{
  ""action"": ""Mark as Spam"",
  ""relevant_strings_dict"": {
    ""alumni.relations@classmates.com"": ""Suspicious sender domain for an official university communication."",
    ""Official Notice: Mandatory Directory Verification Required"": ""Uses high-pressure language and false authority."",
    ""Dear Alumni"": ""Generic greeting, not personalized."",
    ""a few of your former classmates have recently tagged you in archived graduation photos."": ""Social engineering tactic to entice clicks."",
    ""Download Directory Update & Photos [-> http://www.<alumni.relations.classmates.alumni.com/Alumni_Directory_Update.zip]"": ""Highly suspicious and malformed URL, points to a .zip file, indicating a potential phishing or malware attempt."",
    ""Failure to comply with this official security request within 24 hours will result in the permanent deletion of your directory record and the immediate revocation of your university email forwarding privileges."": ""Threatens severe, immediate consequences, a common phishing tactic.""
  }
}"
